Time,theta_ref,theta_med,I_LOOP_mA,V_RL_V,V_TX_V,I_IN_uA,v_cursor,erro_FE_pc,I_receptor_mA
1.4290000000999534,514.4400024414062,513.1055908203125,6.2804694175720215,1.5701173543930054,18.975624084472656,62.820716857910156,0.35725000500679016,-0.037067513912916183,6.2804694175720215
1.4300000000999533,514.7999877929688,513.4661254882812,6.282071590423584,1.570517897605896,18.974342346191406,62.83674240112305,0.35749998688697815,-0.0370514877140522,6.282071590423584
1.4310000000999532,515.1599731445312,513.8267211914062,6.283674240112305,1.5709185600280762,18.973060607910156,62.85276794433594,0.3577499985694885,-0.03703546151518822,6.283674240112305
1.432000000099953,515.52001953125,514.1873168945312,6.285276889801025,1.5713192224502563,18.971778869628906,62.86879348754883,0.3580000102519989,-0.037019435316324234,6.285276889801025
1.433000000099953,515.8800048828125,514.5478515625,6.286879539489746,1.5717198848724365,18.970497131347656,62.88481903076172,0.3582499921321869,-0.03700340911746025,6.286879539489746
1.4340000000999529,516.239990234375,514.908447265625,6.288482189178467,1.5721205472946167,18.969213485717773,62.90084457397461,0.35850000381469727,-0.03698738291859627,6.288482189178467
1.4350000000999528,516.5999755859375,515.26904296875,6.290084362030029,1.5725210905075073,18.967931747436523,62.9168701171875,0.35874998569488525,-0.03697136044502258,6.290084362030029
1.4360000000999527,516.9600219726562,515.6295776367188,6.29168701171875,1.5729217529296875,18.966650009155273,62.93289566040039,0.35899999737739563,-0.0369553342461586,6.29168701171875
1.4370000000999525,517.3200073242188,515.9901733398438,6.293289661407471,1.5733224153518677,18.965368270874023,62.94892120361328,0.359250009059906,-0.03693930804729462,6.293289661407471
1.4380000000999524,517.6799926757812,516.3507690429688,6.294892311096191,1.5737230777740479,18.964086532592773,62.96494674682617,0.359499990940094,-0.036923281848430634,6.294892311096191
1.4390000000999523,518.0399780273438,516.7113647460938,6.296494960784912,1.574123740196228,18.962804794311523,62.98097229003906,0.35975000262260437,-0.03690725564956665,6.296494960784912
1.4400000000999522,518.4000244140625,517.0718994140625,6.298097610473633,1.5745244026184082,18.96152114868164,62.99699783325195,0.36000001430511475,-0.03689122945070267,6.298097610473633
1.441000000099952,518.760009765625,517.4324951171875,6.299699783325195,1.5749249458312988,18.96023941040039,63.01302719116211,0.36024999618530273,-0.036875203251838684,6.299699783325195
1.442000000099952,519.1199951171875,517.7930908203125,6.301302433013916,1.575325608253479,18.95895767211914,63.029052734375,0.3605000078678131,-0.036859180778265,6.301302433013916
1.4430000000999519,519.47998046875,518.1536254882812,6.302905082702637,1.5757262706756592,18.95767593383789,63.04507827758789,0.3607499897480011,-0.036843154579401016,6.302905082702637
1.4440000000999518,519.8400268554688,518.5142211914062,6.304507732391357,1.5761269330978394,18.95639419555664,63.06110382080078,0.3610000014305115,-0.03682712838053703,6.304507732391357
1.4450000000999517,520.2000122070312,518.8748168945312,6.306110382080078,1.5765275955200195,18.95511245727539,63.07712936401367,0.36125001311302185,-0.03681110218167305,6.306110382080078
1.4460000000999516,520.5599975585938,519.2353515625,6.307712554931641,1.5769281387329102,18.95383071899414,63.09315490722656,0.36149999499320984,-0.03679507598280907,6.307712554931641
1.4470000000999514,520.9199829101562,519.595947265625,6.309315204620361,1.5773288011550903,18.952547073364258,63.10918045043945,0.3617500066757202,-0.036779049783945084,6.309315204620361
1.4480000000999513,521.280029296875,519.95654296875,6.310917854309082,1.5777294635772705,18.951265335083008,63.125205993652344,0.3619999885559082,-0.0367630235850811,6.310917854309082
1.4490000000999512,521.6400146484375,520.3170776367188,6.312520503997803,1.5781301259994507,18.949983596801758,63.141231536865234,0.3622500002384186,-0.036747001111507416,6.312520503997803
1.4500000000999511,522.0,520.6776733398438,6.314123153686523,1.5785307884216309,18.948701858520508,63.157257080078125,0.36250001192092896,-0.03673097491264343,6.314123153686523
1.451000000099951,522.3599853515625,521.0382690429688,6.315725803375244,1.578931450843811,18.947420120239258,63.173282623291016,0.36274999380111694,-0.03671494871377945,6.315725803375244
1.452000000099951,522.719970703125,521.3988647460938,6.317327976226807,1.5793319940567017,18.946138381958008,63.189308166503906,0.3630000054836273,-0.036698922514915466,6.317327976226807
1.4530000000999508,523.0800170898438,521.7593994140625,6.318930625915527,1.5797326564788818,18.944854736328125,63.2053337097168,0.3632499873638153,-0.03668289631605148,6.318930625915527
1.4540000000999507,523.4400024414062,522.1199951171875,6.320533275604248,1.580133318901062,18.943572998046875,63.22135925292969,0.3634999990463257,-0.0366668701171875,6.320533275604248
1.4550000000999506,523.7999877929688,522.4805908203125,6.322135925292969,1.5805339813232422,18.942291259765625,63.23738479614258,0.36375001072883606,-0.036650847643613815,6.322135925292969
1.4560000000999505,524.1599731445312,522.8411254882812,6.3237385749816895,1.5809346437454224,18.941009521484375,63.25341033935547,0.36399999260902405,-0.03663482144474983,6.3237385749816895
1.4570000000999503,524.52001953125,523.2017211914062,6.32534122467041,1.5813353061676025,18.939727783203125,63.26943588256836,0.3642500042915344,-0.03661879524588585,6.32534122467041
1.4580000000999502,524.8800048828125,523.5623168945312,6.326943397521973,1.5817358493804932,18.938446044921875,63.28546142578125,0.3644999861717224,-0.036602769047021866,6.326943397521973
1.4590000000999501,525.239990234375,523.9228515625,6.328546047210693,1.5821365118026733,18.937162399291992,63.30148696899414,0.3647499978542328,-0.03658674284815788,6.328546047210693
1.46000000009995,525.5999755859375,524.283447265625,6.330148696899414,1.5825371742248535,18.935880661010742,63.31751251220703,0.36500000953674316,-0.0365707166492939,6.330148696899414
1.46100000009995,525.9600219726562,524.64404296875,6.331751346588135,1.5829378366470337,18.934598922729492,63.33353805541992,0.36524999141693115,-0.036554690450429916,6.331751346588135
1.4620000000999498,526.3200073242188,525.0045776367188,6.3333539962768555,1.5833384990692139,18.933317184448242,63.34956359863281,0.36550000309944153,-0.03653866797685623,6.3333539962768555
1.4630000000999497,526.6799926757812,525.3651733398438,6.334956169128418,1.5837390422821045,18.932035446166992,63.3655891418457,0.3657500147819519,-0.03652264177799225,6.334956169128418
1.4640000000999496,527.0399780273438,525.7257690429688,6.336558818817139,1.5841397047042847,18.930753707885742,63.381614685058594,0.3659999966621399,-0.036506615579128265,6.336558818817139
1.4650000000999495,527.4000244140625,526.0863647460938,6.338161468505859,1.5845403671264648,18.92947006225586,63.397640228271484,0.36625000834465027,-0.03649058938026428,6.338161468505859
1.4660000000999494,527.760009765625,526.4468994140625,6.33976411819458,1.584941029548645,18.92818832397461,63.413665771484375,0.36649999022483826,-0.0364745631814003,6.33976411819458
1.4670000000999492,528.1199951171875,526.8074951171875,6.341366767883301,1.5853416919708252,18.92690658569336,63.429691314697266,0.36675000190734863,-0.036458536982536316,6.341366767883301
1.4680000000999491,528.47998046875,527.1680908203125,6.3429694175720215,1.5857423543930054,18.92562484741211,63.445716857910156,0.367000013589859,-0.03644251078367233,6.3429694175720215
1.469000000099949,528.8400268554688,527.5286254882812,6.344571590423584,1.586142897605896,18.92434310913086,63.46174240112305,0.367249995470047,-0.03642648831009865,6.344571590423584
1.470000000099949,529.2000122070312,527.8892211914062,6.346174240112305,1.5865435600280762,18.92306137084961,63.47776794433594,0.3675000071525574,-0.036410462111234665,6.346174240112305
1.4710000000999488,529.5599975585938,528.2498168945312,6.347776889801025,1.5869442224502563,18.921777725219727,63.49379348754883,0.36774998903274536,-0.03639443591237068,6.347776889801025
1.4720000000999487,529.9199829101562,528.6103515625,6.349379539489746,1.5873448848724365,18.920495986938477,63.50981903076172,0.36800000071525574,-0.0363784097135067,6.349379539489746
1.4730000000999486,530.280029296875,528.970947265625,6.350982189178467,1.5877455472946167,18.919214248657227,63.52584457397461,0.3682500123977661,-0.036362383514642715,6.350982189178467
1.4740000000999485,530.6400146484375,529.33154296875,6.352584362030029,1.5881460905075073,18.917932510375977,63.5418701171875,0.3684999942779541,-0.03634635731577873,6.352584362030029
1.4750000000999484,531.0,529.6920776367188,6.35418701171875,1.5885467529296875,18.916650772094727,63.55789566040039,0.3687500059604645,-0.03633033484220505,6.35418701171875
1.4760000000999483,531.3599853515625,530.0526733398438,6.355789661407471,1.5889474153518677,18.915369033813477,63.57392120361328,0.36899998784065247,-0.036314308643341064,6.355789661407471
1.4770000000999481,531.719970703125,530.4132690429688,6.357392311096191,1.5893480777740479,18.914085388183594,63.58994674682617,0.36924999952316284,-0.03629828244447708,6.357392311096191
1.478000000099948,532.0800170898438,530.7738647460938,6.358994960784912,1.589748740196228,18.912803649902344,63.60597229003906,0.3695000112056732,-0.0362822562456131,6.358994960784912
1.479000000099948,532.4400024414062,531.1343994140625,6.360597610473633,1.5901494026184082,18.911521911621094,63.62199783325195,0.3697499930858612,-0.036266230046749115,6.360597610473633
1.4800000000999478,532.7999877929688,531.4949951171875,6.362199783325195,1.5905499458312988,18.910240173339844,63.63802719116211,0.3700000047683716,-0.03625020384788513,6.362199783325195
1.4810000000999477,533.1599731445312,531.8555908203125,6.363802433013916,1.590950608253479,18.908958435058594,63.654052734375,0.37024998664855957,-0.03623417764902115,6.363802433013916
1.4820000000999476,533.52001953125,532.2161254882812,6.365405082702637,1.5913512706756592,18.907676696777344,63.67007827758789,0.37049999833106995,-0.036218155175447464,6.365405082702637
1.4830000000999475,533.8800048828125,532.5767211914062,6.367007732391357,1.5917519330978394,18.90639305114746,63.68610382080078,0.3707500100135803,-0.03620212897658348,6.367007732391357
1.4840000000999474,534.239990234375,532.9373168945312,6.368610382080078,1.5921525955200195,18.90511131286621,63.70212936401367,0.3709999918937683,-0.0361861027777195,6.368610382080078
1.4850000000999473,534.5999755859375,533.2978515625,6.370212554931641,1.5925531387329102,18.90382957458496,63.71815490722656,0.3712500035762787,-0.036170076578855515,6.370212554931641
1.4860000000999471,534.9600219726562,533.658447265625,6.371815204620361,1.5929538011550903,18.90254783630371,63.73418045043945,0.3714999854564667,-0.03615405037999153,6.371815204620361
1.487000000099947,535.3200073242188,534.01904296875,6.373417854309082,1.5933544635772705,18.90126609802246,63.750205993652344,0.37174999713897705,-0.03613802418112755,6.373417854309082
1.488000000099947,535.6799926757812,534.3795776367188,6.375020503997803,1.5937551259994507,18.89998435974121,63.766231536865234,0.3720000088214874,-0.036121997982263565,6.375020503997803
1.4890000000999468,536.0399780273438,534.7401733398438,6.376623153686523,1.5941557884216309,18.898700714111328,63.782257080078125,0.3722499907016754,-0.03610597550868988,6.376623153686523
