tempo,x_referencia,y_instrumento
23.683333333333334,0.0615234375,0.0
23.7,0.0703125,0.0
23.716666666666665,0.0791015625,0.0
23.733333333333334,0.087890625,0.0
23.75,0.0966796875,0.0
23.766666666666666,0.10546875,0.087890625
23.783333333333335,0.1142578125,0.087890625
23.8,0.123046875,0.087890625
23.816666666666666,0.1318359375,0.17578125
23.833333333333332,0.140625,0.087890625
23.85,0.1494140625,0.087890625
23.866666666666667,0.158203125,0.087890625
23.883333333333333,0.1669921875,0.17578125
23.9,0.17578125,0.17578125
23.916666666666668,0.1845703125,0.087890625
23.933333333333334,0.193359375,0.17578125
23.95,0.2021484375,0.17578125
23.966666666666665,0.2109375,0.17578125
23.983333333333334,0.2197265625,0.17578125
24.0,0.228515625,0.17578125
24.016666666666666,0.2373046875,0.17578125
24.033333333333335,0.24609375,0.17578125
24.05,0.2548828125,0.17578125
24.066666666666666,0.263671875,0.17578125
24.083333333333332,0.2724609375,0.17578125
24.1,0.28125,0.263671875
24.116666666666667,0.2900390625,0.263671875
24.133333333333333,0.298828125,0.263671875
24.15,0.3076171875,0.263671875
24.166666666666668,0.31640625,0.263671875
24.183333333333334,0.3251953125,0.263671875
24.2,0.333984375,0.263671875
24.216666666666665,0.3427734375,0.263671875
24.233333333333334,0.3515625,0.3515625
24.25,0.3603515625,0.3515625
24.266666666666666,0.369140625,0.3515625
24.283333333333335,0.3779296875,0.3515625
24.3,0.38671875,0.3515625
24.316666666666666,0.3955078125,0.3515625
24.333333333333332,0.404296875,0.3515625
24.35,0.4130859375,0.3515625
24.366666666666667,0.421875,0.439453125
24.383333333333333,0.4306640625,0.3515625
24.4,0.439453125,0.3515625
24.416666666666668,0.4482421875,0.3515625
24.433333333333334,0.45703125,0.439453125
24.45,0.4658203125,0.439453125
24.466666666666665,0.474609375,0.439453125
24.483333333333334,0.4833984375,0.439453125
24.5,0.4921875,0.52734375
24.516666666666666,0.5009765625,0.439453125
24.533333333333335,0.509765625,0.52734375
24.55,0.5185546875,0.439453125
24.566666666666666,0.52734375,0.52734375
24.583333333333332,0.5361328125,0.52734375
24.6,0.544921875,0.52734375
24.616666666666667,0.5537109375,0.52734375
24.633333333333333,0.5625,0.52734375
24.65,0.5712890625,0.52734375
24.666666666666668,0.580078125,0.52734375
24.683333333333334,0.5888671875,0.52734375
24.7,0.59765625,0.52734375
24.716666666666665,0.6064453125,0.615234375
24.733333333333334,0.615234375,0.615234375
24.75,0.6240234375,0.615234375
24.766666666666666,0.6328125,0.615234375
24.783333333333335,0.6416015625,0.615234375
24.8,0.650390625,0.615234375
24.816666666666666,0.6591796875,0.615234375
24.833333333333332,0.66796875,0.615234375
24.85,0.6767578125,0.615234375
24.866666666666667,0.685546875,0.615234375
24.883333333333333,0.6943359375,0.615234375
24.9,0.703125,0.703125
24.916666666666668,0.7119140625,0.703125
24.933333333333334,0.720703125,0.703125
24.95,0.7294921875,0.703125
24.966666666666665,0.73828125,0.703125
24.983333333333334,0.7470703125,0.703125
25.0,0.755859375,0.703125
25.016666666666666,0.7646484375,0.791015625
25.033333333333335,0.7734375,0.791015625
25.05,0.7822265625,0.791015625
25.066666666666666,0.791015625,0.703125
25.083333333333332,0.7998046875,0.703125
25.1,0.80859375,0.703125
25.116666666666667,0.8173828125,0.703125
25.133333333333333,0.826171875,0.791015625
25.15,0.8349609375,0.791015625
25.166666666666668,0.84375,0.791015625
25.183333333333334,0.8525390625,0.791015625
25.2,0.861328125,0.87890625
25.216666666666665,0.8701171875,0.791015625
25.233333333333334,0.87890625,0.87890625
25.25,0.0,-0.087890625
25.266666666666666,0.0087890625,0.0
25.283333333333335,0.017578125,-0.087890625
25.3,0.0263671875,0.0
25.316666666666666,0.03515625,0.0
25.333333333333332,0.0439453125,0.0
25.35,0.052734375,0.0
25.366666666666667,0.0615234375,0.0
25.383333333333333,0.0703125,0.0
25.4,0.0791015625,0.0
25.416666666666668,0.087890625,0.0
25.433333333333334,0.0966796875,0.0
25.45,0.10546875,0.087890625
25.466666666666665,0.1142578125,0.087890625
25.483333333333334,0.123046875,0.087890625
25.5,0.1318359375,0.087890625
25.516666666666666,0.140625,0.087890625
25.533333333333335,0.1494140625,0.087890625
25.55,0.158203125,0.087890625
25.566666666666666,0.1669921875,0.087890625
25.583333333333332,0.17578125,0.17578125
25.6,0.1845703125,0.17578125
25.616666666666667,0.193359375,0.17578125
25.633333333333333,0.2021484375,0.17578125
25.65,0.2109375,0.17578125
25.666666666666668,0.2197265625,0.17578125
25.683333333333334,0.228515625,0.17578125
25.7,0.2373046875,0.17578125
25.716666666666665,0.24609375,0.17578125
25.733333333333334,0.2548828125,0.263671875
25.75,0.263671875,0.263671875
25.766666666666666,0.2724609375,0.17578125
25.783333333333335,0.28125,0.263671875
25.8,0.2900390625,0.263671875
25.816666666666666,0.298828125,0.263671875
25.833333333333332,0.3076171875,0.263671875
25.85,0.31640625,0.263671875
25.866666666666667,0.3251953125,0.263671875
25.883333333333333,0.333984375,0.263671875
25.9,0.3427734375,0.263671875
25.916666666666668,0.3515625,0.263671875
25.933333333333334,0.3603515625,0.3515625
25.95,0.369140625,0.3515625
25.966666666666665,0.3779296875,0.263671875
25.983333333333334,0.38671875,0.3515625
26.0,0.3955078125,0.3515625
26.016666666666666,0.404296875,0.3515625
26.033333333333335,0.4130859375,0.3515625
26.05,0.421875,0.3515625
26.066666666666666,0.4306640625,0.439453125
26.083333333333332,0.439453125,0.439453125
26.1,0.4482421875,0.3515625
26.116666666666667,0.45703125,0.439453125
26.133333333333333,0.4658203125,0.439453125
26.15,0.474609375,0.439453125
26.166666666666668,0.4833984375,0.439453125
26.183333333333334,0.4921875,0.439453125
26.2,0.5009765625,0.52734375
26.216666666666665,0.509765625,0.439453125
26.233333333333334,0.5185546875,0.439453125
26.25,0.52734375,0.439453125
26.266666666666666,0.5361328125,0.439453125
26.283333333333335,0.544921875,0.52734375
26.3,0.5537109375,0.52734375
26.316666666666666,0.5625,0.52734375
26.333333333333332,0.5712890625,0.52734375
26.35,0.580078125,0.52734375
26.366666666666667,0.5888671875,0.52734375
26.383333333333333,0.59765625,0.52734375
26.4,0.6064453125,0.52734375
26.416666666666668,0.615234375,0.52734375
