tempo_ms,sinal_am,env_pos,env_neg,env_abs
7.700000,0.795552553,1.353474844,-1.353474844,1.353474844
7.800000,1.083061728,1.338737920,-1.338737920,1.338737920
7.900000,1.259120288,1.323917418,-1.323917418,1.323917418
8.000000,1.309016994,1.309016994,-1.309016994,1.309016994
8.100000,1.230705484,1.294040325,-1.294040325,1.294040325
8.200000,1.034725540,1.278991106,-1.278991106,1.278991106
8.300000,0.742885940,1.263873050,-1.263873050,1.263873050
8.400000,0.385866396,1.248689887,-1.248689887,1.248689887
8.500000,-0.000000000,1.233445364,-1.233445364,1.233445364
8.600000,-0.376426963,1.218143241,-1.218143241,1.218143241
8.700000,-0.706980634,1.202787295,-1.202787295,1.202787295
8.800000,-0.960611662,1.187381315,-1.187381315,1.187381315
8.900000,-1.114570807,1.171929100,-1.171929100,1.171929100
9.000000,-1.156434465,1.156434465,-1.156434465,1.156434465
9.100000,-1.085061551,1.140901232,-1.140901232,1.140901232
9.200000,-0.910413710,1.125333234,-1.125333234,1.125333234
9.300000,-0.652285462,1.109734311,-1.109734311,1.109734311
9.400000,-0.338098063,1.094108313,-1.094108313,1.094108313
9.500000,-0.000000000,1.078459096,-1.078459096,1.078459096
9.600000,0.328420332,1.062790520,-1.062790520,1.062790520
9.700000,0.615473729,1.047106451,-1.047106451,1.047106451
9.800000,0.834428832,1.031410759,-1.031410759,1.031410759
9.900000,0.965995063,1.015707317,-1.015707317,1.015707317
10.000000,1.000000000,1.000000000,-1.000000000,1.000000000
10.100000,0.936117970,0.984292683,-0.984292683,0.984292683
10.200000,0.783605156,0.968589241,-0.968589241,0.968589241
10.300000,0.560096775,0.952893549,-0.952893549,0.952893549
10.400000,0.289613657,0.937209480,-0.937209480,0.937209480
10.500000,-0.000000000,0.921540904,-0.921540904,0.921540904
10.600000,-0.279935926,0.905891687,-0.905891687,0.905891687
10.700000,-0.523285043,0.890265689,-0.890265689,0.890265689
10.800000,-0.707620278,0.874666766,-0.874666766,0.874666766
10.900000,-0.817051482,0.859098768,-0.859098768,0.859098768
11.000000,-0.843565535,0.843565535,-0.843565535,0.843565535
11.100000,-0.787542225,0.828070900,-0.828070900,0.828070900
11.200000,-0.657422326,0.812618685,-0.812618685,0.812618685
11.300000,-0.468589871,0.797212705,-0.797212705,0.797212705
11.400000,-0.241607026,0.781856759,-0.781856759,0.781856759
11.500000,-0.000000000,0.766554636,-0.766554636,0.766554636
11.600000,0.232167593,0.751310113,-0.751310113,0.751310113
11.700000,0.432684565,0.736126950,-0.736126950,0.736126950
11.800000,0.583308448,0.721008894,-0.721008894,0.721008894
11.900000,0.671407549,0.705959675,-0.705959675,0.705959675
12.000000,0.690983006,0.690983006,-0.690983006,0.690983006
12.100000,0.642992745,0.676082582,-0.676082582,0.676082582
12.200000,0.534972260,0.661262080,-0.661262080,0.661262080
12.300000,0.380017952,0.646525156,-0.646525156,0.646525156
12.400000,0.195260252,0.631875447,-0.631875447,0.631875447
12.500000,-0.000000000,0.617316568,-0.617316568,0.617316568
12.600000,-0.186291547,0.602852109,-0.602852109,0.602852109
12.700000,-0.345903181,0.588485641,-0.588485641,0.588485641
12.800000,-0.464554312,0.574220708,-0.574220708,0.574220708
12.900000,-0.532649502,0.560060830,-0.560060830,0.560060830
13.000000,-0.546009500,0.546009500,-0.546009500,0.546009500
13.100000,-0.506028817,0.532070186,-0.532070186,0.532070186
13.200000,-0.419270085,0.518246326,-0.518246326,0.518246326
13.300000,-0.296561954,0.504541332,-0.504541332,0.504541332
13.400000,-0.151714546,0.490958584,-0.490958584,0.490958584
13.500000,-0.000000000,0.477501435,-0.477501435,0.477501435
13.600000,0.143437409,0.464173205,-0.464173205,0.464173205
13.700000,0.265077737,0.450977182,-0.450977182,0.450977182
13.800000,0.354281989,0.437916622,-0.437916622,0.437916622
13.900000,0.404194024,0.424994748,-0.424994748,0.424994748
14.000000,0.412214748,0.412214748,-0.412214748,0.412214748
14.100000,0.380022948,0.399579775,-0.399579775,0.399579775
14.200000,0.313164772,0.387092946,-0.387092946,0.387092946
14.300000,0.220276840,0.374757344,-0.374757344,0.374757344
14.400000,0.112042149,0.362576010,-0.362576010,0.362576010
14.500000,-0.000000000,0.350551952,-0.350551952,0.350551952
14.600000,-0.104660389,0.338688135,-0.338688135,0.338688135
14.700000,-0.192198422,0.326987486,-0.326987486,0.326987486
14.800000,-0.255206752,0.315452894,-0.315452894,0.315452894
14.900000,-0.289204116,0.304087203,-0.304087203,0.304087203
15.000000,-0.292893219,0.292893219,-0.292893219,0.292893219
15.100000,-0.268077821,0.281873702,-0.281873702,0.281873702
15.200000,-0.219268986,0.271031373,-0.271031373,0.271031373
15.300000,-0.153041003,0.260368905,-0.260368905,0.260368905
15.400000,-0.077219926,0.249888930,-0.249888930,0.249888930
15.500000,-0.000000000,0.239594034,-0.239594034,0.239594034
15.600000,0.070915308,0.229486757,-0.229486757,0.229486757
15.700000,0.129059768,0.219569593,-0.219569593,0.219569593
15.800000,0.169768161,0.209844988,-0.209844988,0.209844988
15.900000,0.190511211,0.200315342,-0.200315342,0.200315342
16.000000,0.190983006,0.190983006,-0.190983006,0.190983006
16.100000,0.172949896,0.181850283,-0.181850283,0.181850283
16.200000,0.139894754,0.172919426,-0.172919426,0.172919426
16.300000,0.096510012,0.164192639,-0.164192639,0.164192639
16.400000,0.048105317,0.155672074,-0.155672074,0.155672074
16.500000,0.000000000,0.147359836,-0.147359836,0.147359836
16.600000,-0.043033080,0.139257973,-0.139257973,0.139257973
16.700000,-0.077216458,0.131368486,-0.131368486,0.131368486
16.800000,-0.100069998,0.123693320,-0.123693320,0.123693320
16.900000,-0.110545455,0.116234370,-0.116234370,0.116234370
17.000000,-0.108993476,0.108993476,-0.108993476,0.108993476
17.100000,-0.096981539,0.101972424,-0.101972424,0.101972424
17.200000,-0.076996532,0.095172948,-0.095172948,0.095172948
17.300000,-0.052075847,0.088596723,-0.088596723,0.088596723
17.400000,-0.025415218,0.082245374,-0.082245374,0.082245374
17.500000,-0.000000000,0.076120467,-0.076120467,0.076120467
17.600000,0.021700259,0.070223514,-0.070223514,0.070223514
17.700000,0.037945047,0.064555969,-0.064555969,0.064555969
17.800000,0.047828463,0.059119231,-0.059119231,0.059119231
17.900000,0.051275871,0.053914641,-0.053914641,0.053914641
18.000000,0.048943484,0.048943484,-0.048943484,0.048943484
18.100000,0.042043341,0.044206985,-0.044206985,0.044206985
18.200000,0.032123083,0.039706314,-0.039706314,0.039706314
18.300000,0.020832627,0.035442582,-0.035442582,0.035442582
18.400000,0.009708337,0.031416839,-0.031416839,0.031416839
18.500000,0.000000000,0.027630080,-0.027630080,0.027630080
18.600000,-0.007442130,0.024083238,-0.024083238,0.024083238
18.700000,-0.012212526,0.020777189,-0.020777189,0.020777189
18.800000,-0.014329915,0.017712749,-0.017712749,0.017712749
18.900000,-0.014161872,0.014890674,-0.014890674,0.014890674
19.000000,-0.012311659,0.012311659,-0.012311659,0.012311659
19.100000,-0.009488065,0.009976342,-0.009976342,0.009976342
19.200000,-0.006379341,0.007885299,-0.007885299,0.007885299
19.300000,-0.003549661,0.006039045,-0.006039045,0.006039045
19.400000,-0.001371428,0.004438035,-0.004438035,0.004438035
19.500000,-0.000000000,0.003082666,-0.003082666,0.003082666
19.600000,0.000609774,0.001973272,-0.001973272,0.001973272
19.700000,0.000652515,0.001110125,-0.001110125,0.001110125
19.800000,0.000399201,0.000493440,-0.000493440,0.000493440
19.900000,0.000117329,0.000123368,-0.000123368,0.000123368
20.000000,0.000000000,0.000000000,-0.000000000,0.000000000
20.100000,0.000117329,0.000123368,-0.000123368,0.000123368
20.200000,0.000399201,0.000493440,-0.000493440,0.000493440
20.300000,0.000652515,0.001110125,-0.001110125,0.001110125
20.400000,0.000609774,0.001973272,-0.001973272,0.001973272
20.500000,0.000000000,0.003082666,-0.003082666,0.003082666
20.600000,-0.001371428,0.004438035,-0.004438035,0.004438035
20.700000,-0.003549661,0.006039045,-0.006039045,0.006039045
20.800000,-0.006379341,0.007885299,-0.007885299,0.007885299
20.900000,-0.009488065,0.009976342,-0.009976342,0.009976342
21.000000,-0.012311659,0.012311659,-0.012311659,0.012311659
21.100000,-0.014161872,0.014890674,-0.014890674,0.014890674
21.200000,-0.014329915,0.017712749,-0.017712749,0.017712749
21.300000,-0.012212526,0.020777189,-0.020777189,0.020777189
21.400000,-0.007442130,0.024083238,-0.024083238,0.024083238
21.500000,-0.000000000,0.027630080,-0.027630080,0.027630080
21.600000,0.009708337,0.031416839,-0.031416839,0.031416839
21.700000,0.020832627,0.035442582,-0.035442582,0.035442582
21.800000,0.032123083,0.039706314,-0.039706314,0.039706314
21.900000,0.042043341,0.044206985,-0.044206985,0.044206985
22.000000,0.048943484,0.048943484,-0.048943484,0.048943484
22.100000,0.051275871,0.053914641,-0.053914641,0.053914641
22.200000,0.047828463,0.059119231,-0.059119231,0.059119231
22.300000,0.037945047,0.064555969,-0.064555969,0.064555969
22.400000,0.021700259,0.070223514,-0.070223514,0.070223514
22.500000,0.000000000,0.076120467,-0.076120467,0.076120467
22.600000,-0.025415218,0.082245374,-0.082245374,0.082245374
22.700000,-0.052075847,0.088596723,-0.088596723,0.088596723
22.800000,-0.076996532,0.095172948,-0.095172948,0.095172948
22.900000,-0.096981539,0.101972424,-0.101972424,0.101972424
23.000000,-0.108993476,0.108993476,-0.108993476,0.108993476
23.100000,-0.110545455,0.116234370,-0.116234370,0.116234370
23.200000,-0.100069998,0.123693320,-0.123693320,0.123693320
23.300000,-0.077216458,0.131368486,-0.131368486,0.131368486
23.400000,-0.043033080,0.139257973,-0.139257973,0.139257973
23.500000,-0.000000000,0.147359836,-0.147359836,0.147359836
23.600000,0.048105317,0.155672074,-0.155672074,0.155672074
23.700000,0.096510012,0.164192639,-0.164192639,0.164192639
23.800000,0.139894754,0.172919426,-0.172919426,0.172919426
23.900000,0.172949896,0.181850283,-0.181850283,0.181850283
24.000000,0.190983006,0.190983006,-0.190983006,0.190983006
24.100000,0.190511211,0.200315342,-0.200315342,0.200315342
24.200000,0.169768161,0.209844988,-0.209844988,0.209844988
24.300000,0.129059768,0.219569593,-0.219569593,0.219569593
24.400000,0.070915308,0.229486757,-0.229486757,0.229486757
24.500000,0.000000000,0.239594034,-0.239594034,0.239594034
24.600000,-0.077219926,0.249888930,-0.249888930,0.249888930
24.700000,-0.153041003,0.260368905,-0.260368905,0.260368905
24.800000,-0.219268986,0.271031373,-0.271031373,0.271031373
24.900000,-0.268077821,0.281873702,-0.281873702,0.281873702
25.000000,-0.292893219,0.292893219,-0.292893219,0.292893219
25.100000,-0.289204116,0.304087203,-0.304087203,0.304087203
25.200000,-0.255206752,0.315452894,-0.315452894,0.315452894
25.300000,-0.192198422,0.326987486,-0.326987486,0.326987486
25.400000,-0.104660389,0.338688135,-0.338688135,0.338688135
25.500000,-0.000000000,0.350551952,-0.350551952,0.350551952
25.600000,0.112042149,0.362576010,-0.362576010,0.362576010
25.700000,0.220276840,0.374757344,-0.374757344,0.374757344
25.800000,0.313164772,0.387092946,-0.387092946,0.387092946
25.900000,0.380022948,0.399579775,-0.399579775,0.399579775
26.000000,0.412214748,0.412214748,-0.412214748,0.412214748
26.100000,0.404194024,0.424994748,-0.424994748,0.424994748
26.200000,0.354281989,0.437916622,-0.437916622,0.437916622
26.300000,0.265077737,0.450977182,-0.450977182,0.450977182
26.400000,0.143437409,0.464173205,-0.464173205,0.464173205
26.500000,0.000000000,0.477501435,-0.477501435,0.477501435
26.600000,-0.151714546,0.490958584,-0.490958584,0.490958584
26.700000,-0.296561954,0.504541332,-0.504541332,0.504541332
26.800000,-0.419270085,0.518246326,-0.518246326,0.518246326
26.900000,-0.506028817,0.532070186,-0.532070186,0.532070186
27.000000,-0.546009500,0.546009500,-0.546009500,0.546009500
27.100000,-0.532649502,0.560060830,-0.560060830,0.560060830
27.200000,-0.464554312,0.574220708,-0.574220708,0.574220708
27.300000,-0.345903181,0.588485641,-0.588485641,0.588485641
27.400000,-0.186291547,0.602852109,-0.602852109,0.602852109
27.500000,-0.000000000,0.617316568,-0.617316568,0.617316568
27.600000,0.195260252,0.631875447,-0.631875447,0.631875447
27.700000,0.380017952,0.646525156,-0.646525156,0.646525156
27.800000,0.534972260,0.661262080,-0.661262080,0.661262080
27.900000,0.642992745,0.676082582,-0.676082582,0.676082582
28.000000,0.690983006,0.690983006,-0.690983006,0.690983006
28.100000,0.671407549,0.705959675,-0.705959675,0.705959675
28.200000,0.583308448,0.721008894,-0.721008894,0.721008894
28.300000,0.432684565,0.736126950,-0.736126950,0.736126950
28.400000,0.232167593,0.751310113,-0.751310113,0.751310113
28.500000,0.000000000,0.766554636,-0.766554636,0.766554636
28.600000,-0.241607026,0.781856759,-0.781856759,0.781856759
28.700000,-0.468589871,0.797212705,-0.797212705,0.797212705
28.800000,-0.657422326,0.812618685,-0.812618685,0.812618685
28.900000,-0.787542225,0.828070900,-0.828070900,0.828070900
29.000000,-0.843565535,0.843565535,-0.843565535,0.843565535
29.100000,-0.817051482,0.859098768,-0.859098768,0.859098768
29.200000,-0.707620278,0.874666766,-0.874666766,0.874666766
29.300000,-0.523285043,0.890265689,-0.890265689,0.890265689
29.400000,-0.279935926,0.905891687,-0.905891687,0.905891687
29.500000,-0.000000000,0.921540904,-0.921540904,0.921540904
29.600000,0.289613657,0.937209480,-0.937209480,0.937209480
29.700000,0.560096775,0.952893549,-0.952893549,0.952893549
29.800000,0.783605156,0.968589241,-0.968589241,0.968589241
29.900000,0.936117970,0.984292683,-0.984292683,0.984292683
30.000000,1.000000000,1.000000000,-1.000000000,1.000000000
30.100000,0.965995063,1.015707317,-1.015707317,1.015707317
30.200000,0.834428832,1.031410759,-1.031410759,1.031410759
30.300000,0.615473729,1.047106451,-1.047106451,1.047106451
30.400000,0.328420332,1.062790520,-1.062790520,1.062790520
30.500000,0.000000000,1.078459096,-1.078459096,1.078459096
30.600000,-0.338098063,1.094108313,-1.094108313,1.094108313
30.700000,-0.652285462,1.109734311,-1.109734311,1.109734311
30.800000,-0.910413710,1.125333234,-1.125333234,1.125333234
30.900000,-1.085061551,1.140901232,-1.140901232,1.140901232
31.000000,-1.156434465,1.156434465,-1.156434465,1.156434465
31.100000,-1.114570807,1.171929100,-1.171929100,1.171929100
31.200000,-0.960611662,1.187381315,-1.187381315,1.187381315
31.300000,-0.706980634,1.202787295,-1.202787295,1.202787295
31.400000,-0.376426963,1.218143241,-1.218143241,1.218143241
31.500000,-0.000000000,1.233445364,-1.233445364,1.233445364
31.600000,0.385866396,1.248689887,-1.248689887,1.248689887
31.700000,0.742885940,1.263873050,-1.263873050,1.263873050
31.800000,1.034725540,1.278991106,-1.278991106,1.278991106
31.900000,1.230705484,1.294040325,-1.294040325,1.294040325
32.000000,1.309016994,1.309016994,-1.309016994,1.309016994
32.100000,1.259120288,1.323917418,-1.323917418,1.323917418
32.200000,1.083061728,1.338737920,-1.338737920,1.338737920
32.300000,0.795552553,1.353474844,-1.353474844,1.353474844
32.400000,0.422773737,1.368124553,-1.368124553,1.368124553
32.500000,0.000000000,1.382683432,-1.382683432,1.382683432
32.600000,-0.431742442,1.397147891,-1.397147891,1.397147891
32.700000,-0.829667323,1.411514359,-1.411514359,1.411514359
32.800000,-1.153479677,1.425779292,-1.425779292,1.425779292
32.900000,-1.369463531,1.439939170,-1.439939170,1.439939170
33.000000,-1.453990500,1.453990500,-1.453990500,1.453990500
33.100000,-1.396084215,1.467929814,-1.467929814,1.467929814
33.200000,-1.198763904,1.481753674,-1.481753674,1.481753674
33.300000,-0.879008551,1.495458668,-1.495458668,1.495458668
33.400000,-0.466319443,1.509041416,-1.509041416,1.509041416
33.500000,-0.000000000,1.522498565,-1.522498565,1.522498565
33.600000,0.474596580,1.535826795,-1.535826795,1.535826795
33.700000,0.910492768,1.549022818,-1.549022818,1.549022818
33.800000,1.263751999,1.562083378,-1.562083378,1.562083378
33.900000,1.497919008,1.575005252,-1.575005252,1.575005252
34.000000,1.587785252,1.587785252,-1.587785252,1.587785252
34.100000,1.522090084,1.600420225,-1.600420225,1.600420225
34.200000,1.304869217,1.612907054,-1.612907054,1.612907054
34.300000,0.955293665,1.625242656,-1.625242656,1.625242656
34.400000,0.505991840,1.637423990,-1.637423990,1.637423990
34.500000,0.000000000,1.649448048,-1.649448048,1.649448048
34.600000,-0.513373599,1.661311865,-1.661311865,1.661311865
34.700000,-0.983372082,1.673012514,-1.673012514,1.673012514
34.800000,-1.362827237,1.684547106,-1.684547106,1.684547106
34.900000,-1.612908916,1.695912797,-1.695912797,1.695912797
35.000000,-1.707106781,1.707106781,-1.707106781,1.707106781
35.100000,-1.634035211,1.718126298,-1.718126298,1.718126298
35.200000,-1.398765002,1.728968627,-1.728968627,1.728968627
35.300000,-1.022529502,1.739631095,-1.739631095,1.739631095
35.400000,-0.540814063,1.750111070,-1.750111070,1.750111070
35.500000,-0.000000000,1.760405966,-1.760405966,1.760405966
35.600000,0.547118681,1.770513243,-1.770513243,1.770513243
35.700000,1.046510736,1.780430407,-1.780430407,1.780430407
35.800000,1.448265828,1.790155012,-1.790155012,1.790155012
35.900000,1.711601822,1.799684658,-1.799684658,1.799684658
36.000000,1.809016994,1.809016994,-1.809016994,1.809016994
36.100000,1.729163136,1.818149717,-1.818149717,1.818149717
36.200000,1.478139235,1.827080574,-1.827080574,1.827080574
36.300000,1.079060493,1.835807361,-1.835807361,1.835807361
36.400000,0.569928672,1.844327926,-1.844327926,1.844327926
36.500000,0.000000000,1.852640164,-1.852640164,1.852640164
36.600000,-0.575000908,1.860742027,-1.860742027,1.860742027
36.700000,-1.098354046,1.868631514,-1.868631514,1.868631514
36.800000,-1.517963991,1.876306680,-1.876306680,1.876306680
36.900000,-1.791567578,1.883765630,-1.883765630,1.883765630
37.000000,-1.891006524,1.891006524,-1.891006524,1.891006524
37.100000,-1.805131494,1.898027576,-1.898027576,1.898027576
37.200000,-1.541037457,1.904827052,-1.904827052,1.904827052
37.300000,-1.123494657,1.911403277,-1.911403277,1.911403277
37.400000,-0.592618770,1.917754626,-1.917754626,1.917754626
37.500000,-0.000000000,1.923879533,-1.923879533,1.923879533
37.600000,0.596333729,1.929776486,-1.929776486,1.929776486
37.700000,1.137625458,1.935444031,-1.935444031,1.935444031
37.800000,1.570205526,1.940880769,-1.940880769,1.940880769
37.900000,1.850837162,1.946085359,-1.946085359,1.946085359
38.000000,1.951056516,1.951056516,-1.951056516,1.951056516
38.100000,1.860069691,1.955793015,-1.955793015,1.955793015
38.200000,1.585910906,1.960293686,-1.960293686,1.960293686
38.300000,1.154737878,1.964557418,-1.964557418,1.964557418
38.400000,0.608325652,1.968583161,-1.968583161,1.968583161
38.500000,0.000000000,1.972369920,-1.972369920,1.972369920
38.600000,-0.610591859,1.975916762,-1.975916762,1.975916762
38.700000,-1.163357979,1.979222811,-1.979222811,1.979222811
38.800000,-1.603704074,1.982287251,-1.982287251,1.982287251
38.900000,-1.887951160,1.985109326,-1.985109326,1.985109326
39.000000,-1.987688341,1.987688341,-1.987688341,1.987688341
39.100000,-1.892624967,1.990023658,-1.990023658,1.990023658
39.200000,-1.611654648,1.992114701,-1.992114701,1.992114701
39.300000,-1.172020843,1.993960955,-1.993960955,1.993960955
39.400000,-0.616662560,1.995561965,-1.995561965,1.995561965
39.500000,-0.000000000,1.996917334,-1.996917334,1.996917334
39.600000,0.617424214,1.998026728,-1.998026728,1.998026728
39.700000,1.174917989,1.998889875,-1.998889875,1.998889875
39.800000,1.617634788,1.999506560,-1.999506560,1.999506560
39.900000,1.901995703,1.999876632,-1.999876632,1.999876632
40.000000,2.000000000,2.000000000,-2.000000000,2.000000000
40.100000,1.901995703,1.999876632,-1.999876632,1.999876632
40.200000,1.617634788,1.999506560,-1.999506560,1.999506560
40.300000,1.174917989,1.998889875,-1.998889875,1.998889875
40.400000,0.617424214,1.998026728,-1.998026728,1.998026728
40.500000,0.000000000,1.996917334,-1.996917334,1.996917334
40.600000,-0.616662560,1.995561965,-1.995561965,1.995561965
40.700000,-1.172020843,1.993960955,-1.993960955,1.993960955
40.800000,-1.611654648,1.992114701,-1.992114701,1.992114701
40.900000,-1.892624967,1.990023658,-1.990023658,1.990023658
41.000000,-1.987688341,1.987688341,-1.987688341,1.987688341
41.100000,-1.887951160,1.985109326,-1.985109326,1.985109326
41.200000,-1.603704074,1.982287251,-1.982287251,1.982287251
41.300000,-1.163357979,1.979222811,-1.979222811,1.979222811
41.400000,-0.610591859,1.975916762,-1.975916762,1.975916762
41.500000,0.000000000,1.972369920,-1.972369920,1.972369920
41.600000,0.608325652,1.968583161,-1.968583161,1.968583161
41.700000,1.154737878,1.964557418,-1.964557418,1.964557418
41.800000,1.585910906,1.960293686,-1.960293686,1.960293686
41.900000,1.860069691,1.955793015,-1.955793015,1.955793015
42.000000,1.951056516,1.951056516,-1.951056516,1.951056516
42.100000,1.850837162,1.946085359,-1.946085359,1.946085359
42.200000,1.570205526,1.940880769,-1.940880769,1.940880769
42.300000,1.137625458,1.935444031,-1.935444031,1.935444031
42.400000,0.596333729,1.929776486,-1.929776486,1.929776486
42.500000,0.000000000,1.923879533,-1.923879533,1.923879533
42.600000,-0.592618770,1.917754626,-1.917754626,1.917754626
42.700000,-1.123494657,1.911403277,-1.911403277,1.911403277
42.800000,-1.541037457,1.904827052,-1.904827052,1.904827052
42.900000,-1.805131494,1.898027576,-1.898027576,1.898027576
43.000000,-1.891006524,1.891006524,-1.891006524,1.891006524
43.100000,-1.791567578,1.883765630,-1.883765630,1.883765630
43.200000,-1.517963991,1.876306680,-1.876306680,1.876306680
43.300000,-1.098354046,1.868631514,-1.868631514,1.868631514
43.400000,-0.575000908,1.860742027,-1.860742027,1.860742027
43.500000,-0.000000000,1.852640164,-1.852640164,1.852640164
43.600000,0.569928672,1.844327926,-1.844327926,1.844327926
43.700000,1.079060493,1.835807361,-1.835807361,1.835807361
43.800000,1.478139235,1.827080574,-1.827080574,1.827080574
43.900000,1.729163136,1.818149717,-1.818149717,1.818149717
44.000000,1.809016994,1.809016994,-1.809016994,1.809016994
44.100000,1.711601822,1.799684658,-1.799684658,1.799684658
44.200000,1.448265828,1.790155012,-1.790155012,1.790155012
44.300000,1.046510736,1.780430407,-1.780430407,1.780430407
44.400000,0.547118681,1.770513243,-1.770513243,1.770513243
44.500000,0.000000000,1.760405966,-1.760405966,1.760405966
44.600000,-0.540814063,1.750111070,-1.750111070,1.750111070
44.700000,-1.022529502,1.739631095,-1.739631095,1.739631095
44.800000,-1.398765002,1.728968627,-1.728968627,1.728968627
44.900000,-1.634035211,1.718126298,-1.718126298,1.718126298
45.000000,-1.707106781,1.707106781,-1.707106781,1.707106781
45.100000,-1.612908916,1.695912797,-1.695912797,1.695912797
45.200000,-1.362827237,1.684547106,-1.684547106,1.684547106
45.300000,-0.983372082,1.673012514,-1.673012514,1.673012514
45.400000,-0.513373599,1.661311865,-1.661311865,1.661311865
45.500000,-0.000000000,1.649448048,-1.649448048,1.649448048
45.600000,0.505991840,1.637423990,-1.637423990,1.637423990
