tempo_ms,sinal_am,env_pos,env_neg,env_abs
17.900000,-0.398614452,-0.419128038,0.419128038,0.419128038
18.000000,-0.426584774,-0.426584774,0.426584774,0.426584774
18.100000,-0.412463246,-0.433689522,0.433689522,0.433689522
18.200000,-0.356323873,-0.440440529,0.440440529,0.440440529
18.300000,-0.262643686,-0.446836128,0.446836128,0.446836128
18.400000,-0.139945992,-0.452874742,0.452874742,0.452874742
18.500000,-0.000000000,-0.458554881,0.458554881,0.458554881
18.600000,0.143345302,-0.463875143,0.463875143,0.463875143
18.700000,0.275573838,-0.468834216,0.468834216,0.468834216
18.800000,0.383013624,-0.473430876,0.473430876,0.473430876
18.900000,0.454285450,-0.477663989,0.477663989,0.477663989
19.000000,0.481532511,-0.481532511,0.481532511,0.481532511
19.100000,0.461296160,-0.485035487,0.485035487,0.485035487
19.200000,0.394939486,-0.488172052,0.488172052,0.488172052
19.300000,0.288568134,-0.490941433,0.490941433,0.490941433
19.400000,0.152451355,-0.493342947,0.493342947,0.493342947
19.500000,0.000000000,-0.495376001,0.495376001,0.495376001
19.600000,-0.153593836,-0.497040093,0.497040093,0.497040093
19.700000,-0.292913853,-0.498334812,0.498334812,0.498334812
19.800000,-0.403909696,-0.499259841,0.499259841,0.499259841
19.900000,-0.475352264,-0.499814949,0.499814949,0.499814949
20.000000,-0.500000000,-0.500000000,0.500000000,0.500000000
20.100000,-0.475352264,-0.499814949,0.499814949,0.499814949
20.200000,-0.403909696,-0.499259841,0.499259841,0.499259841
20.300000,-0.292913853,-0.498334812,0.498334812,0.498334812
20.400000,-0.153593836,-0.497040093,0.497040093,0.497040093
20.500000,-0.000000000,-0.495376001,0.495376001,0.495376001
20.600000,0.152451355,-0.493342947,0.493342947,0.493342947
20.700000,0.288568134,-0.490941433,0.490941433,0.490941433
20.800000,0.394939486,-0.488172052,0.488172052,0.488172052
20.900000,0.461296160,-0.485035487,0.485035487,0.485035487
21.000000,0.481532511,-0.481532511,0.481532511,0.481532511
21.100000,0.454285450,-0.477663989,0.477663989,0.477663989
21.200000,0.383013624,-0.473430876,0.473430876,0.473430876
21.300000,0.275573838,-0.468834216,0.468834216,0.468834216
21.400000,0.143345302,-0.463875143,0.463875143,0.463875143
21.500000,0.000000000,-0.458554881,0.458554881,0.458554881
21.600000,-0.139945992,-0.452874742,0.452874742,0.452874742
21.700000,-0.262643686,-0.446836128,0.446836128,0.446836128
21.800000,-0.356323873,-0.440440529,0.440440529,0.440440529
21.900000,-0.412463246,-0.433689522,0.433689522,0.433689522
22.000000,-0.426584774,-0.426584774,0.426584774,0.426584774
22.100000,-0.398614452,-0.419128038,0.419128038,0.419128038
22.200000,-0.332765803,-0.411321153,0.411321153,0.411321153
22.300000,-0.236975056,-0.403166046,0.403166046,0.403166046
22.400000,-0.121958108,-0.394664729,0.394664729,0.394664729
22.500000,-0.000000000,-0.385819299,0.385819299,0.385819299
22.600000,0.116385670,-0.376631939,0.376631939,0.376631939
22.700000,0.215778855,-0.367104915,0.367104915,0.367104915
22.800000,0.289013699,-0.357240579,0.357240579,0.357240579
22.900000,0.330055950,-0.347041364,0.347041364,0.347041364
23.000000,0.336509786,-0.336509786,0.336509786,0.336509786
23.100000,0.309710076,-0.325648445,0.325648445,0.325648445
23.200000,0.254403500,-0.314460020,0.314460020,0.314460020
23.300000,0.178067939,-0.302947272,0.302947272,0.302947272
23.400000,0.089958877,-0.291113041,0.291113041,0.291113041
23.500000,0.000000000,-0.278960247,0.278960247,0.278960247
23.600000,-0.082350522,-0.266491888,0.266491888,0.266491888
23.700000,-0.149127609,-0.253711042,0.253711042,0.253711042
23.800000,-0.194666366,-0.240620861,0.240620861,0.240620861
23.900000,-0.216103414,-0.227224576,0.227224576,0.227224576
24.000000,-0.213525492,-0.213525492,0.213525492,0.213525492
24.100000,-0.189761442,-0.199526988,0.199526988,0.199526988
24.200000,-0.149856255,-0.185232519,0.185232519,0.185232519
24.300000,-0.100302974,-0.170645611,0.170645611,0.170645611
24.400000,-0.048135535,-0.155769864,0.155769864,0.155769864
24.500000,-0.000000000,-0.140608948,0.140608948,0.140608948
24.600000,0.038678608,-0.125166604,0.125166604,0.125166604
24.700000,0.064331122,-0.109446642,0.109446642,0.109446642
24.800000,0.075605018,-0.093452941,0.093452941,0.093452941
24.900000,0.073411526,-0.077189447,0.077189447,0.077189447
25.000000,0.060660172,-0.060660172,0.060660172,0.060660172
25.100000,0.041722084,-0.043869195,0.043869195,0.043869195
25.200000,0.021698369,-0.026820659,0.026820659,0.026820659
25.300000,0.005594993,-0.009518770,0.009518770,0.009518770
25.400000,-0.002482087,0.008032202,-0.008032202,0.008032202
25.500000,-0.000000000,0.025827928,-0.025827928,0.025827928
25.600000,0.013554726,0.043864015,-0.043864015,0.043864015
25.700000,0.036522634,0.062136015,-0.062136015,0.062136015
25.800000,0.065238661,0.080639420,-0.080639420,0.080639420
25.900000,0.094506165,0.099369662,-0.099369662,0.099369662
26.000000,0.118322122,0.118322122,-0.118322122,0.118322122
26.100000,0.130762779,0.137492122,-0.137492122,0.137492122
26.200000,0.126914487,0.156874933,-0.156874933,0.156874933
26.300000,0.103723979,0.176465773,-0.176465773,0.176465773
26.400000,0.060647616,0.196259808,-0.196259808,0.196259808
26.500000,0.000000000,0.216252153,-0.216252153,0.216252153
26.600000,-0.073063322,0.236437876,-0.236437876,0.236437876
26.700000,-0.150950305,0.256811997,-0.256811997,0.256811997
26.800000,-0.224396630,0.277369489,-0.277369489,0.277369489
26.900000,-0.283514968,0.298105279,-0.298105279,0.298105279
27.000000,-0.319014250,0.319014250,-0.319014250,0.319014250
27.100000,-0.323445995,0.340091245,-0.340091245,0.340091245
27.200000,-0.292322970,0.361331063,-0.361331063,0.361331063
27.300000,-0.224962146,0.382728462,-0.382728462,0.382728462
27.400000,-0.124928823,0.404278164,-0.404278164,0.404278164
27.500000,-0.000000000,0.425974851,-0.425974851,0.425974851
27.600000,0.138381880,0.447813171,-0.447813171,0.447813171
27.700000,0.276134302,0.469787734,-0.469787734,0.469787734
27.800000,0.397949893,0.491893120,-0.491893120,0.491893120
27.900000,0.488960859,0.514123873,-0.514123873,0.514123873
28.000000,0.536474508,0.536474508,-0.536474508,0.536474508
28.100000,0.531583065,0.558939512,-0.558939512,0.558939512
28.200000,0.470454175,0.581513341,-0.581513341,0.581513341
28.300000,0.355134221,0.604190425,-0.604190425,0.604190425
28.400000,0.193742892,0.626965169,-0.626965169,0.626965169
28.500000,0.000000000,0.649831954,-0.649831954,0.649831954
28.600000,-0.207902041,0.672785138,-0.672785138,0.672785138
28.700000,-0.408992180,0.695819057,-0.695819057,0.695819057
28.800000,-0.581624992,0.718928028,-0.718928028,0.718928028
28.900000,-0.705785080,0.742106350,-0.742106350,0.742106350
29.000000,-0.765348302,0.765348302,-0.765348302,0.765348302
29.100000,-0.750048964,0.788648152,-0.788648152,0.788648152
29.200000,-0.656921921,0.812000150,-0.812000150,0.812000150
29.300000,-0.491034938,0.835398533,-0.835398533,0.835398533
29.400000,-0.265395392,0.858837530,-0.858837530,0.858837530
29.500000,-0.000000000,0.882311356,-0.882311356,0.882311356
29.600000,0.279911988,0.905814221,-0.905814221,0.905814221
29.700000,0.546252537,0.929340324,-0.929340324,0.929340324
29.800000,0.770899238,0.952883861,-0.952883861,0.952883861
29.900000,0.928648697,0.976439024,-0.976439024,0.976439024
30.000000,1.000000000,1.000000000,-1.000000000,1.000000000
30.100000,0.973464336,1.023560976,-1.023560976,1.023560976
30.200000,0.847134751,1.047116139,-1.047116139,1.047116139
30.300000,0.629317968,1.070659676,-1.070659676,1.070659676
30.400000,0.338122001,1.094185779,-1.094185779,1.094185779
30.500000,0.000000000,1.117688644,-1.117688644,1.117688644
30.600000,-0.352638597,1.141162470,-1.141162470,1.141162470
30.700000,-0.684535567,1.164601467,-1.164601467,1.164601467
30.800000,-0.961112068,1.187999850,-1.187999850,1.187999850
30.900000,-1.152064068,1.211351848,-1.211351848,1.211351848
31.000000,-1.234651698,1.234651698,-1.234651698,1.234651698
31.100000,-1.196327953,1.257893650,-1.257893650,1.257893650
31.200000,-1.036408996,1.281071972,-1.281071972,1.281071972
31.300000,-0.766578325,1.304180943,-1.304180943,1.304180943
31.400000,-0.410131948,1.327214862,-1.327214862,1.327214862
31.500000,-0.000000000,1.350168046,-1.350168046,1.350168046
31.600000,0.424291097,1.373034831,-1.373034831,1.373034831
31.700000,0.820436283,1.395809575,-1.395809575,1.395809575
31.800000,1.147579813,1.418486659,-1.418486659,1.418486659
31.900000,1.370529967,1.441060488,-1.441060488,1.441060488
32.000000,1.463525492,1.463525492,-1.463525492,1.463525492
32.100000,1.413152173,1.485876127,-1.485876127,1.485876127
32.200000,1.220084096,1.508106880,-1.508106880,1.508106880
32.300000,0.899436203,1.530212266,-1.530212266,1.530212266
32.400000,0.479652109,1.552186829,-1.552186829,1.552186829
32.500000,0.000000000,1.574025149,-1.574025149,1.574025149
32.600000,-0.493105166,1.595721836,-1.595721836,1.595721836
32.700000,-0.950608359,1.617271538,-1.617271538,1.617271538
32.800000,-1.325711018,1.638668937,-1.638668937,1.638668937
32.900000,-1.578667038,1.659908755,-1.659908755,1.659908755
33.000000,-1.680985750,1.680985750,-1.680985750,1.680985750
33.100000,-1.618598065,1.701894721,-1.701894721,1.701894721
33.200000,-1.393637359,1.722630511,-1.722630511,1.722630511
33.300000,-1.024620200,1.743188003,-1.743188003,1.743188003
33.400000,-0.544970667,1.763562124,-1.763562124,1.763562124
33.500000,-0.000000000,1.783747847,-1.783747847,1.783747847
33.600000,0.557386373,1.803740192,-1.803740192,1.803740192
33.700000,1.071846526,1.823534227,-1.823534227,1.823534227
33.800000,1.491119502,1.843125067,-1.843125067,1.843125067
33.900000,1.771350254,1.862507878,-1.862507878,1.862507878
34.000000,1.881677878,1.881677878,-1.881677878,1.881677878
34.100000,1.807606868,1.900630338,-1.900630338,1.900630338
34.200000,1.552795328,1.919360580,-1.919360580,1.919360580
34.300000,1.139047871,1.937863985,-1.937863985,1.937863985
34.400000,0.604479263,1.956135985,-1.956135985,1.956135985
34.500000,0.000000000,1.974172072,-1.974172072,1.974172072
34.600000,-0.615551902,1.991967798,-1.991967798,1.991967798
34.700000,-1.181165497,2.009518770,-2.009518770,2.009518770
34.800000,-1.639732358,2.026820659,-2.026820659,2.026820659
34.900000,-1.943835116,2.043869195,-2.043869195,2.043869195
35.000000,-2.060660172,2.060660172,-2.060660172,2.060660172
35.100000,-1.975524559,2.077189447,-2.077189447,2.077189447
35.200000,-1.693639006,2.093452941,-2.093452941,2.093452941
35.300000,-1.239901627,2.109446642,-2.109446642,2.109446642
35.400000,-0.656712597,2.125166604,-2.125166604,2.125166604
35.500000,-0.000000000,2.140608948,-2.140608948,2.140608948
35.600000,0.666169524,2.155769864,-2.155769864,2.155769864
35.700000,1.275873478,2.170645611,-2.170645611,2.170645611
35.800000,1.767890244,2.185232519,-2.185232519,2.185232519
35.900000,2.091874474,2.199526988,-2.199526988,2.199526988
36.000000,2.213525492,2.213525492,-2.213525492,2.213525492
36.100000,2.118216446,2.227224576,-2.227224576,2.227224576
36.200000,1.812700355,2.240620861,-2.240620861,2.240620861
36.300000,1.324698113,2.253711042,-2.253711042,2.253711042
36.400000,0.700384511,2.266491888,-2.266491888,2.266491888
36.500000,0.000000000,2.278960247,-2.278960247,2.278960247
36.600000,-0.707992866,2.291113041,-2.291113041,2.291113041
36.700000,-1.353638443,2.302947272,-2.302947272,2.302947272
36.800000,-1.872437489,2.314460020,-2.314460020,2.314460020
36.900000,-2.211823108,2.325648445,-2.325648445,2.325648445
37.000000,-2.336509786,2.336509786,-2.336509786,2.336509786
37.100000,-2.232168983,2.347041364,-2.347041364,2.347041364
37.200000,-1.907047688,2.357240579,-2.357240579,2.357240579
37.300000,-1.391349360,2.367104915,-2.367104915,2.367104915
37.400000,-0.734419658,2.376631939,-2.376631939,2.376631939
37.500000,-0.000000000,2.385819299,-2.385819299,2.385819299
37.600000,0.739992097,2.394664729,-2.394664729,2.394664729
37.700000,1.412545561,2.403166046,-2.403166046,2.403166046
37.800000,1.950799792,2.411321153,-2.411321153,2.411321153
37.900000,2.300727485,2.419128038,-2.419128038,2.419128038
38.000000,2.426584774,2.426584774,-2.426584774,2.426584774
38.100000,2.314576279,2.433689522,-2.433689522,2.433689522
38.200000,1.974357861,2.440440529,-2.440440529,2.440440529
38.300000,1.438214191,2.446836128,-2.446836128,2.446836128
38.400000,0.757979980,2.452874742,-2.452874742,2.452874742
38.500000,0.000000000,2.458554881,-2.458554881,2.458554881
38.600000,-0.761379291,2.463875143,-2.463875143,2.463875143
38.700000,-1.451144342,2.468834216,-2.468834216,2.468834216
38.800000,-2.001047613,2.473430876,-2.473430876,2.473430876
38.900000,-2.356398482,2.477663989,-2.477663989,2.477663989
39.000000,-2.481532511,2.481532511,-2.481532511,2.481532511
39.100000,-2.363409193,2.485035487,-2.485035487,2.485035487
39.200000,-2.012973475,2.488172052,-2.488172052,2.488172052
39.300000,-1.464138639,2.490941433,-2.490941433,2.490941433
39.400000,-0.770485343,2.493342947,-2.493342947,2.493342947
39.500000,-0.000000000,2.495376001,-2.495376001,2.495376001
39.600000,0.771627824,2.497040093,-2.497040093,2.497040093
39.700000,1.468484358,2.498334812,-2.498334812,2.498334812
39.800000,2.021943684,2.499259841,-2.499259841,2.499259841
39.900000,2.377465297,2.499814949,-2.499814949,2.499814949
40.000000,2.500000000,2.500000000,-2.500000000,2.500000000
40.100000,2.377465297,2.499814949,-2.499814949,2.499814949
40.200000,2.021943684,2.499259841,-2.499259841,2.499259841
40.300000,1.468484358,2.498334812,-2.498334812,2.498334812
40.400000,0.771627824,2.497040093,-2.497040093,2.497040093
40.500000,0.000000000,2.495376001,-2.495376001,2.495376001
40.600000,-0.770485343,2.493342947,-2.493342947,2.493342947
40.700000,-1.464138639,2.490941433,-2.490941433,2.490941433
40.800000,-2.012973475,2.488172052,-2.488172052,2.488172052
40.900000,-2.363409193,2.485035487,-2.485035487,2.485035487
41.000000,-2.481532511,2.481532511,-2.481532511,2.481532511
41.100000,-2.356398482,2.477663989,-2.477663989,2.477663989
41.200000,-2.001047613,2.473430876,-2.473430876,2.473430876
41.300000,-1.451144342,2.468834216,-2.468834216,2.468834216
41.400000,-0.761379291,2.463875143,-2.463875143,2.463875143
41.500000,0.000000000,2.458554881,-2.458554881,2.458554881
41.600000,0.757979980,2.452874742,-2.452874742,2.452874742
41.700000,1.438214191,2.446836128,-2.446836128,2.446836128
41.800000,1.974357861,2.440440529,-2.440440529,2.440440529
41.900000,2.314576279,2.433689522,-2.433689522,2.433689522
42.000000,2.426584774,2.426584774,-2.426584774,2.426584774
42.100000,2.300727485,2.419128038,-2.419128038,2.419128038
42.200000,1.950799792,2.411321153,-2.411321153,2.411321153
42.300000,1.412545561,2.403166046,-2.403166046,2.403166046
42.400000,0.739992097,2.394664729,-2.394664729,2.394664729
42.500000,0.000000000,2.385819299,-2.385819299,2.385819299
42.600000,-0.734419658,2.376631939,-2.376631939,2.376631939
42.700000,-1.391349360,2.367104915,-2.367104915,2.367104915
42.800000,-1.907047688,2.357240579,-2.357240579,2.357240579
42.900000,-2.232168983,2.347041364,-2.347041364,2.347041364
43.000000,-2.336509786,2.336509786,-2.336509786,2.336509786
43.100000,-2.211823108,2.325648445,-2.325648445,2.325648445
43.200000,-1.872437489,2.314460020,-2.314460020,2.314460020
43.300000,-1.353638443,2.302947272,-2.302947272,2.302947272
43.400000,-0.707992866,2.291113041,-2.291113041,2.291113041
43.500000,-0.000000000,2.278960247,-2.278960247,2.278960247
43.600000,0.700384511,2.266491888,-2.266491888,2.266491888
43.700000,1.324698113,2.253711042,-2.253711042,2.253711042
43.800000,1.812700355,2.240620861,-2.240620861,2.240620861
43.900000,2.118216446,2.227224576,-2.227224576,2.227224576
44.000000,2.213525492,2.213525492,-2.213525492,2.213525492
44.100000,2.091874474,2.199526988,-2.199526988,2.199526988
44.200000,1.767890244,2.185232519,-2.185232519,2.185232519
44.300000,1.275873478,2.170645611,-2.170645611,2.170645611
44.400000,0.666169524,2.155769864,-2.155769864,2.155769864
44.500000,0.000000000,2.140608948,-2.140608948,2.140608948
44.600000,-0.656712597,2.125166604,-2.125166604,2.125166604
44.700000,-1.239901627,2.109446642,-2.109446642,2.109446642
44.800000,-1.693639006,2.093452941,-2.093452941,2.093452941
44.900000,-1.975524559,2.077189447,-2.077189447,2.077189447
45.000000,-2.060660172,2.060660172,-2.060660172,2.060660172
45.100000,-1.943835116,2.043869195,-2.043869195,2.043869195
45.200000,-1.639732358,2.026820659,-2.026820659,2.026820659
45.300000,-1.181165497,2.009518770,-2.009518770,2.009518770
45.400000,-0.615551902,1.991967798,-1.991967798,1.991967798
45.500000,-0.000000000,1.974172072,-1.974172072,1.974172072
45.600000,0.604479263,1.956135985,-1.956135985,1.956135985
