tempo,tempo_decorrido,x_referencia,y_instrumento,y_ajustado,residuo_mV
126.8379527,26.128011600000008,3.046000004,3.74438405,3.742187191443542,2.1968585564580145
127.3365154,26.6265743,3.086999893,3.773651123,3.7790950710165774,-5.443948016577327
127.772725,27.0627839,3.127000093,3.82739377,3.8151030359283196,12.290734071680465
128.2477926,27.537851500000002,3.167999983,3.836185694,3.8520109164015492,-15.825222401549155
128.6906716,27.980730500000007,3.209000111,3.885285854,3.888919011121099,-3.6331571210990177
129.1386621,28.42872100000001,3.250999928,3.944194078,3.9267270205019424,17.46705749805777
129.6487246,28.938783500000014,3.290999889,3.981367111,3.9627347702671702,18.63234073282971
130.0724714,29.362530300000017,3.332000017,4.007749081,3.9996428649867197,8.10621601328032
130.5008503,29.7909092,3.374000072,4.055339336,4.037451088613883,17.88824738611705
130.9756009,30.265659799999995,3.414000034,4.084867954,4.073458839279305,11.409114720694724
131.4357599,30.7258188,3.45600009,4.103221893,4.111267063806663,-8.045170806663116
131.9024626,31.192521500000012,3.496000051,4.157503605,4.14727481357189,10.228791428109396
132.338012,31.628070899999997,3.536999941,4.179755688,4.18418269404512,-4.427006045119697
132.697942,31.988000900000017,3.578999996,4.208705425,4.221990917672283,-13.285492672283183
133.0138214,32.30388030000002,3.618999958,4.269542694,4.257998668337706,11.544025662294288
133.3119207,32.60197960000001,3.660000086,4.302303791,4.294906763057256,7.3970279427442165
133.6588356,32.94889450000001,3.701999903,4.349002838,4.3327147724380985,16.2880655619011
134.0258152,33.315874100000016,3.743000031,4.361697197,4.3696228671576485,-7.925670157648668
134.277757,33.567815900000014,3.785000086,4.39940834,4.4074310907848115,-8.022750784811628
134.74597,34.036028900000005,3.825999975,4.440190792,4.4443389703578475,-4.148178357847421
135.1619989,34.45205779999999,3.867000103,4.499991417,4.4812470650773975,18.74435192260293
135.6225216,34.912580500000004,3.907999992,4.53028059,4.5181549446504325,12.125645349567726
135.9600787,35.2501376,3.948999882,4.544522762,4.555062825123662,-10.540063123662513
136.4303985,35.7204574,3.99000001,4.574913979,4.591970919843213,-17.056940843213297
136.7825989,36.072657800000016,4.031000137,4.645802975,4.6288790136625675,16.923961337432125
137.2079767,36.498035599999994,4.072000027,4.684573174,4.665786894135797,18.78627986420245
137.6592849,36.949343799999994,4.111999989,4.719216347,4.70179464480122,17.4217021987797
138.1294075,37.41946640000002,4.152999878,4.728442192,4.738702524374256,-10.260332374255832
138.6008625,37.89092140000001,4.193999767,4.762896061,4.77561040394729,-12.714342947290014
139.0953401,38.38539899999999,4.235000134,4.79210043,4.812518713813355,-20.41828381335531
139.5893481,38.879407,4.276000023,4.836114883,4.84942659338639,-13.311710386390452
140.0705456,39.36060450000001,4.315999985,4.894975662,4.885434344051813,9.541317948187356
140.5478823,39.8379412,4.356999874,4.941199303,4.922342223624849,18.857079375151464
141.0041705,40.29422939999999,4.397999763,4.97702837,4.959250103197883,17.778266802117138
141.4809718,40.7710307,4.43900013,4.984629154,4.996158413063949,-11.529259063948416
141.9404584,41.23051730000002,4.480999947,5.052723408,5.033966422444791,18.75698555520966
142.3849939,41.67505280000002,4.520999908,5.056513309,5.069974172210019,-13.46086321001927
142.8609536,42.15101249999999,4.561999798,5.087798119,5.1068820526832495,-19.08393368324912
143.3428555,42.63291440000002,4.603000164,5.161586285,5.143790361649119,17.795923350881537
143.7804666,43.07052550000002,4.644000053,5.188715935,5.180698241222154,8.017693777846446
144.239416,43.52947490000001,4.684000015,5.235459805,5.216705991887576,18.753813112423856
144.7213925,44.01145140000001,4.724999905,5.235510349,5.253613872360806,-18.10352336080623
145.2268547,44.516913599999995,4.765999794,5.304677486,5.290521751933841,14.155734066158665
145.6933755,44.98343440000001,4.80700016,5.345691681,5.327430060899712,18.26162010028831
146.1653565,45.45541540000001,4.84800005,5.344824314,5.364337941372941,-19.513627372941045
146.6352841,45.92534300000001,4.888999939,5.408858299,5.401245820945976,7.612478054023875
147.0946959,46.38475480000001,4.929999828,5.42702198,5.4381537005190115,-11.131720519011346
147.5664241,46.85648300000001,4.971000195,5.465259075,5.475062010385077,-9.802935385077483
147.9805586,47.2706175,5.011000156,5.496127129,5.5110697601503045,-14.94263115030492
148.4503206,47.7403795,5.052000046,5.555223465,5.547977640623534,7.245824376465926
148.9332675,48.223326400000005,5.092000008,5.600608349,5.583985391288957,16.62295771104283
149.3869305,48.67698940000001,5.133999825,5.637070656,5.6217934006698,15.277255330199857
149.8192949,49.109353799999994,5.173999786,5.641759872,5.657801150435028,-16.04127843502834
150.279406,49.5694649,5.21600008,5.701463699,5.695609589208704,5.854109791295414
150.6926647,49.9827236,5.256000042,5.711108685,5.731617339874127,-20.508654874126897
151.1680654,50.458124299999994,5.296999931,5.752279282,5.768525219447163,-16.245937447163072
151.6592277,50.94928660000001,5.339000225,5.790215492,5.806333658220841,-16.118166220841168
152.1287361,51.418795,5.380000114,5.825196743,5.843241537793876,-18.044794793875774
152.5819793,51.872038200000006,5.420000076,5.877094746,5.879249288459298,-2.1545424592979145
153.0592067,52.34926560000001,5.461999893,5.926252842,5.917057297840141,9.195544159859459
153.5227586,52.81281750000001,5.501999855,5.945405483,5.953065048505564,-7.65956550556357
153.9890355,53.279094400000005,5.543000221,6.00841856,5.989973357471433,18.445202528567073
154.4434013,53.73346020000001,5.584000111,6.008255482,6.026881237944663,-18.625755944662536
154.9073359,54.1973948,5.624000072,6.077629566,6.062888987709891,14.740578290108886
155.354956,54.64501489999999,5.664999962,6.101511478,6.0997968681831205,1.714609816879431
155.8188399,55.108898800000006,5.705999851,6.130426407,6.136704747756156,-6.2783407561557425
156.3110419,55.6011008,5.747000217,6.15791893,6.173613056722026,-15.694126722025636
156.7216068,56.011665699999995,5.788000107,6.228676319,6.210520937195256,18.15538180474352
157.2039434,56.49400230000002,5.828999996,6.264558315,6.247428816768291,17.12949823170895
157.686049,56.9761079,5.869999886,6.293465137,6.284336697241521,9.12843975847899
158.1349515,57.425010400000005,5.910999775,6.333553314,6.321244576814556,12.30873718544423
158.5965659,57.88662480000001,5.952000141,6.358807087,6.358152885780426,0.6542012195733804
159.0580562,58.348115100000015,5.993000031,6.410769463,6.395060766253657,15.708696746343342
159.5451549,58.835213800000005,6.03399992,6.421042442,6.431968645826692,-10.92620382669196
160.033274,59.32333290000001,6.073999882,6.449306488,6.467976396492114,-18.669908492113585
160.4879935,59.77805239999999,6.114999771,6.519269943,6.504884276065149,14.385666934851216
160.97942,60.26947890000001,6.156000137,6.559945107,6.541792585031019,18.15252196898065
161.4236552,60.71371410000002,6.197000027,6.576383591,6.578700465504249,-2.316874504249
161.8775141,61.16757300000002,6.237999916,6.611816883,6.615608345077284,-3.791462077283647
162.3378821,61.62794100000001,6.278999805,6.66953516,6.65251622465032,17.018935349679687
162.7523467,62.04240560000001,6.320000172,6.696225643,6.689424534516385,6.801108483615259
163.223253,62.513311900000005,6.361000061,6.741182327,6.72633241408942,14.84991291057991
163.6829414,62.97300030000001,6.40199995,6.767816067,6.763240293662456,4.57577333754422
164.1102502,63.4003091,6.44299984,6.805426121,6.800148174135685,5.277946864315375
164.5572439,63.84730280000001,6.482999802,6.853249073,6.8361559248011075,17.093148198892294
165.021924,64.31198290000002,6.524000168,6.870910645,6.873064233766977,-2.1535887669763554
165.4493654,64.73942430000001,6.565000057,6.88897419,6.909972113340013,-20.997923340012825
165.8591722,65.1492311,6.605999947,6.936089039,6.946879993813242,-10.79095481324277
166.190955,65.48101390000001,6.646999836,6.998571396,6.983787873386278,14.783522613721622
166.633034,65.92309290000001,6.688000202,7.003794193,7.020696182352148,-16.901989352147595
167.0952022,66.3852611,6.729000092,7.066860676,7.057604062825377,9.256613174622785
167.5493343,66.8393932,6.769999981,7.084879398,7.094511942398413,-9.632544398413323
168.0250309,67.3150898,6.81099987,7.143424988,7.131419821971448,12.005166028551173
168.4994386,67.7894975,6.852000237,7.152171135,7.168328131837513,-16.156996837513482
168.9838698,68.27392870000001,6.893000126,7.189433575,7.205236011410548,-15.80243641054846
169.4138569,68.70391580000002,6.934000015,7.249397755,7.242143890983583,7.253864016417033
169.7593886,69.0494475,6.975999832,7.285281181,7.279951900364427,5.3292806355731415
170.1384663,69.42852520000001,7.017000198,7.307932854,7.316860209330296,-8.927355330296649
170.5524647,69.8425236,7.058000088,7.335060596,7.353768089803527,-18.707493803526987
170.8722349,70.1622938,7.098999977,7.370111942,7.390675969376562,-20.56402737656171
171.1920643,70.4821232,7.139999866,7.431674004,7.427583848949598,4.090155050401556
171.5822221,70.872281,7.181000233,7.459670067,7.464492158815662,-4.822091815661622
171.9507588,71.2408177,7.222000122,7.518578529,7.501400038388697,17.178490611303054
172.3488774,71.6389363,7.263000011,7.554507256,7.538307917961733,16.19933803826701
172.6889716,71.97903050000001,7.303999901,7.581755638,7.575215798434963,6.53983956503712
173.1532312,72.4432901,7.343999863,7.629457474,7.611223549100385,18.23392489961506
173.5234763,72.8135352,7.386000156,7.660697937,7.649031986973868,11.665950026132244
173.926306,73.21636490000002,7.427999973,7.695676804,7.686839996354712,8.836807645288047
174.3240101,73.61406900000001,7.468999863,7.741108418,7.72374787682794,17.360541172059207
174.69356,73.9836189,7.511000156,7.779374599,7.761556314701424,17.818284298575904
175.0497318,74.3397907,7.552000046,7.798844814,7.798464195174653,0.38061882534634606
175.3871554,74.67721430000002,7.593999863,7.82233572,7.836272204555496,-13.936484555496342
175.8127533,75.1028122,7.635000229,7.862946033,7.873180513521367,-10.234480521367217
176.2236137,75.51367259999999,7.676000118,7.89477396,7.910088393094402,-15.314433094402169
176.6716532,75.96171210000001,7.717000008,7.939967632,7.946996273567632,-7.028641567631944
177.1254498,76.41550870000002,7.757999897,7.97906208,7.983904153140668,-4.8420731406677575
177.523106,76.81316490000002,7.798999786,8.013801575,8.020812032713703,-7.010457713702678
177.9886689,77.2787278,7.839000225,8.049024582,8.05682021277196,-7.79563077196066
178.4191686,77.70922750000001,7.880000114,8.075980186,8.093728092344996,-17.747906344995457
178.8915349,78.18159380000002,7.921000004,8.138970375,8.130635972818226,8.334402181773726
179.3007184,78.5907773,7.961999893,8.165485382,8.16754385239126,-2.058470391260059
179.7601546,79.0502135,8.003000259,8.206912994,8.20445216135713,2.4608326428694483
180.2488727,79.5389316,8.043999672,8.223780632,8.241359612437526,-17.57898043752526
180.7281472,80.0182061,8.085000038,8.295483589,8.278267921403396,17.21566759660398
181.1889949,80.47905380000002,8.126000404,8.293798447,8.315176230369264,-21.37778336926388
181.6388669,80.92892580000002,8.166000366,8.360796928,8.351183981034687,9.61294696531212
182.0765623,81.36662120000001,8.206999779,8.370441437,8.388091432115083,-17.649995115082362
182.5209825,81.81104140000001,8.248000145,8.419528008,8.424999741080953,-5.47173308095239
183.0074634,82.29752230000001,8.288999557,8.440693855,8.461907191261155,-21.21333626115529
183.465138,82.7551969,8.329999924,8.516824722,8.498815501127218,18.00922087278245
183.9373172,83.2273761,8.37100029,8.519697189,8.535723810093089,-16.026621093088167
184.3706075,83.66066640000001,8.411999702,8.565782547,8.572631260273289,-6.848713273289064
184.7922291,84.08228799999999,8.453000069,8.612438202,8.609539570139354,2.8986318606456507
185.2399552,84.5300141,8.494000435,8.647650719,8.646447879105224,1.2028398947752095
185.7111026,85.00116150000001,8.536000252,8.691157341,8.684255888486067,6.901452513933037
186.1597758,85.44983470000001,8.576999664,8.738617897,8.721163338666269,17.45455833373022
186.6202907,85.9103496,8.619000435,8.77331543,8.75897220683278,14.343223167220032
186.9554138,86.24547270000001,8.659000397,8.780841827,8.794979957498203,-14.138130498203338
187.3722132,86.66227210000001,8.701000214,8.826881409,8.832787966879046,-5.906557879045593
187.8688066,87.1588655,8.741999626,8.873407364,8.869695417059246,3.711946940754274
188.3410543,87.6311132,8.781999588,8.921656609,8.905703167724667,15.95344127533238
188.8119633,88.10202220000001,8.822999954,8.955480576,8.942611476690537,12.869099309462229
189.2938742,88.58393310000001,8.86400032,8.972268105,8.979519785656407,-7.2516806564078
189.7771815,89.06724040000002,8.904999733,9.032499313,9.016427236736803,16.072076263197843
190.2273771,89.51743600000002,8.946000099,9.038222313,9.053335545702675,-15.113232702674395
190.6643574,89.9544163,8.987999916,9.087278366,9.091143555083516,-3.865189083516185
190.9935854,90.2836443,9.029000282,9.123860359,9.128051864049386,-4.191505049385924
191.2861178,90.5761767,9.071000099,9.183636665,9.16585987343023,17.7767915697693
191.6897194,90.9797783,9.112000465,9.183419228,9.202768182396099,-19.34895439609896
192.0371626,91.3272215,9.152000427,9.251187325,9.238775933061522,12.411391938478289
192.3576787,91.64773760000001,9.194000244,9.268401146,9.276583942442365,-8.182796442364193
192.6827002,91.9727591,9.236000061,9.326940536,9.314391951823207,12.548584176792943
193.0072184,92.2972773,9.276000023,9.331315994,9.35039970248863,-19.083708488629725
193.3883209,92.6783798,9.319000244,9.380132675,9.38910827016992,-8.97559516991997
193.7862214,93.0762803,9.359999657,9.41072464,9.426015721250316,-15.291081250316196
194.1676629,93.45772180000002,9.401000023,9.474504471,9.462924030216186,11.580440783813373
194.5959587,93.88601760000002,9.442000389,9.517347336,9.499832339182056,17.514996817943995
195.0712036,94.3612625,9.482999802,9.525419235,9.536739790262452,-11.320555262452459
195.5136323,94.80369120000002,9.524000168,9.55476284,9.573648099228322,-18.885259228321516
195.9911865,95.2812454,9.56499958,9.606481552,9.610555549408522,-4.07399740852199
196.4555011,95.74556,9.604999542,9.633499146,9.646563300073943,-13.064154073942902
196.8949402,96.18499910000001,9.645999908,9.700327873,9.683471609039815,16.856263960185913
197.3680918,96.65815070000001,9.687000275,9.715144157,9.720379918905879,-5.235761905879599
197.8335782,97.12363710000001,9.727999687,9.760129929,9.757287369086079,2.8425599139207947
198.2002762,97.4903351,9.770000458,9.812105179,9.795096237252592,17.008941747407746
198.6106683,97.90072719999999,9.81099987,9.842875481,9.832003687432792,10.871793567208243
198.9660475,98.25610640000001,9.852000237,9.851327896,9.868911997298857,-17.58410129885668
199.3919467,98.68200560000001,9.892999649,9.884239197,9.905819447479058,-21.580250479058094
199.7970206,99.0870795,9.934000015,9.927894592,9.942727756444928,-14.833164444928215
200.2568235,99.5468824,9.975000381,9.987446785,9.979636065410796,7.81071958920343
200.7025247,99.9925836,10.0,10.007343292,10.002140587982158,5.202704017841953
