Time,Subsystem1.i_in,Subsystem1.i_read
0.0858,0.0010010209,0.001001
0.0859,0.0010005686,0.001
0.086,0.0010011635,0.001001
0.0861,0.0010016187,0.001001
0.0862,0.0010005251,0.001
0.0863,0.0010011119,0.001001
0.0864,0.0010011379,0.001001
0.0865,0.0010015864,0.001001
0.0866,0.0010002551,0.001
0.0867,0.001001086,0.001001
0.0868,0.001001262,0.001001
0.0869,0.0010010512,0.001001
0.087,0.0010011597,0.001001
0.0871,0.0010002564,0.001
0.0872,0.0010008885,0.001
0.0873,0.0010009442,0.001
0.0874,0.0010005407,0.001
0.0875,0.0010007694,0.001
0.0876,0.0010008685,0.001
0.0877,0.0010013406,0.001001
0.0878,0.0010013044,0.001001
0.0879,0.0010008803,0.001
0.088,0.0010014905,0.001001
0.0881,0.0010007815,0.001
0.0882,0.0010009138,0.001
0.0883,0.001000884,0.001
0.0884,0.0010011692,0.001001
0.0885,0.0010013535,0.001001
0.0886,0.0010012414,0.001001
0.0887,0.0010015026,0.001001
0.0888,0.0010007386,0.001
0.0889,0.0010006607,0.001
0.089,0.0010009682,0.001
0.0891,0.0010008202,0.001
0.0892,0.0010012417,0.001001
0.0893,0.0010009557,0.001
0.0894,0.0010012048,0.001001
0.0895,0.001001269,0.001001
0.0896,0.001001276,0.001001
0.0897,0.001001198,0.001001
0.0898,0.0010008328,0.001
0.0899,0.0010006945,0.001
0.09,0.0010008997,0.001
0.0901,0.0010009613,0.001
0.0902,0.001001147,0.001001
0.0903,0.0010009193,0.001
0.0904,0.0010007048,0.001
0.0905,0.0010009491,0.001
0.0906,0.001001179,0.001001
0.0907,0.0010011977,0.001001
0.0908,0.0010012113,0.001001
0.0909,0.0010005728,0.001
0.091,0.0010014006,0.001001
0.0911,0.0010014503,0.001001
0.0912,0.0010005728,0.001
0.0913,0.0010014,0.001001
0.0914,0.0010011283,0.001001
0.0915,0.0010007145,0.001
0.0916,0.001001001,0.001001
0.0917,0.0010007629,0.001
0.0918,0.0010010584,0.001001
0.0919,0.0010004785,0.001
0.092,0.0010008356,0.001
0.0921,0.0010006111,0.001
0.0922,0.0010009572,0.001
0.0923,0.0010009428,0.001
0.0924,0.0010004721,0.001
0.0925,0.0010012432,0.001001
0.0926,0.001001016,0.001001
0.0927,0.0010007613,0.001
0.0928,0.0010010358,0.001001
0.0929,0.0010012271,0.001001
0.093,0.001000493,0.001
0.0931,0.0010009247,0.001
0.0932,0.0010013315,0.001001
0.0933,0.0010008332,0.001
0.0934,0.0010009619,0.001
0.0935,0.0010008906,0.001
0.0936,0.0010009987,0.001
0.0937,0.0010003507,0.001
0.0938,0.00100076,0.001
0.0939,0.001000921,0.001
0.094,0.0010015042,0.001001
0.0941,0.0010011536,0.001001
0.0942,0.0010011098,0.001001
0.0943,0.0010012278,0.001001
0.0944,0.0010007211,0.001
0.0945,0.0010007478,0.001
0.0946,0.0010007753,0.001
0.0947,0.0010014097,0.001001
0.0948,0.0010010086,0.001001
0.0949,0.0010012035,0.001001
0.095,0.0010011983,0.001001
0.0951,0.0010007963,0.001
0.0952,0.0010012324,0.001001
0.0953,0.0010011164,0.001001
0.0954,0.0010011488,0.001001
0.0955,0.0010005245,0.001
0.0956,0.001000679,0.001
0.0957,0.00100087,0.001
0.0958,0.0010007869,0.001
0.0959,0.0010006968,0.001
0.096,0.0010007833,0.001
0.0961,0.0010011645,0.001001
0.0962,0.0010009569,0.001
0.0963,0.001000816,0.001
0.0964,0.001001106,0.001001
0.0965,0.0010010977,0.001001
0.0966,0.0010011932,0.001001
0.0967,0.0010014316,0.001001
0.0968,0.0010010917,0.001001
0.0969,0.0010011891,0.001001
0.097,0.0010009327,0.001
0.0971,0.0010009999,0.001
0.0972,0.0010013543,0.001001
0.0973,0.0010012175,0.001001
0.0974,0.0010011044,0.001001
0.0975,0.0010012677,0.001001
0.0976,0.001001321,0.001001
0.0977,0.0010013324,0.001001
0.0978,0.0010011828,0.001001
0.0979,0.0010011458,0.001001
0.098,0.0010008989,0.001
0.0981,0.0010009843,0.001
0.0982,0.0010007138,0.001
0.0983,0.0010013324,0.001001
0.0984,0.0010009609,0.001
0.0985,0.0010006464,0.001
0.0986,0.0010012183,0.001001
0.0987,0.0010008789,0.001
0.0988,0.0010009402,0.001
0.0989,0.0010005523,0.001
0.099,0.0010006167,0.001
0.0991,0.0010013127,0.001001
0.0992,0.0010005521,0.001
0.0993,0.0010009145,0.001
0.0994,0.0010006729,0.001
0.0995,0.0010014875,0.001001
0.0996,0.0010009733,0.001
0.0997,0.0010007023,0.001
0.0998,0.0010006075,0.001
0.0999,0.0010010428,0.001001
